Review_ID,Date,Rating,Review_Language,Version,Review_Likes,Review
5570,2021-09-24 11:27:54,1,en,20.30.1,0,E-transfer is always late. It always notify that it is already sent by email but it did not go through right away into other institution.
5571,2023-10-28 09:30:06,1,en,2309.0.0,1,"The app is useless. The bank, and its staff are not competent. They send you offers to trick you into bringing your business and then give you BS excuses on why they can't honor it. Be careful when dealing with this bank."
5572,2021-10-29 11:42:05,1,en,20.31.1,2,Hot garbage. Doesnt work with 2FA now.
5573,2021-06-30 22:30:05,2,en,20.27.0,0,"Most annoying using the slide button to deposit interact on line banking transfer. Continuous declined as the error message denotes uncharacteristic error with your password provided when there is none that apply, just one simple password word provided."
5574,2021-02-05 21:01:15,5,en,20.23.0,0,"I enjoy this app everything go as I want it and fast, I deposit fast and easy,my e-transfer is fast too never have any issues, good security so am happy with this app."
5575,2023-01-20 19:07:09,4,en,20.45.1,0,Easy to use
5576,2022-05-22 21:02:28,3,en,20.38.1,0,Can you please tone down the password sensitivity? Every time I make a typo I am forced to reset it. I am running out of ideas and not even sure what it is anymore.
5577,2021-04-25 14:08:47,3,en,20.25.1,0,"The overall experience was good, given mostly to the fact the location was perfect.  It is a dated facility that is desperate need of updating.  The free breakfast was "
5578,2023-05-23 15:06:09,2,en,2305.0.0,0,"once I can get into the app, it's fairly user friendly which is awesome. I just too often run into trouble when attempting to sign into online banking on my computer which requires 2FA that's done using the app on my cellphone. This issue has been so inconvenient that I more often than not use a different bank account to do the things I wish I could do using my Scotia account."
5579,2023-10-27 13:27:00,1,en,2309.0.0,79,"Edit: same issue keeps happening. Unusable app. The app had an annoying message telling me to reinstall because something was wrong, although everything was working fine. When I finally reinstalled the app just to get rid of the message, I lost access to the 2fa and couldn't log in again. The steps to disable it didn't work, I got a generic error that ""something went wrong"". I had to call them to get this solved. The customer service was great but the app still deserves a poor review for that."
5580,2021-12-30 13:21:55,2,en,,0,"For the most part the spp works well for me, I absolutely hate the new update though. I completely understand why 2SV is for my security and it's a good feature to have but I don't like locking my phone as I use it so often at work it's frustrating when it locks and being forced to have 2SV is honestly ridiculous. I have uninstalled the app and won't be reinstalling it until this feature is gone."
5581,2021-10-14 14:31:16,4,en,20.31.1,3,"After updating to this new version, I am not able to connect to mint app, it's asking me to enter my password twice while logging in and displaying offer message repeatedly after canceling it."
5582,2023-10-01 12:31:27,5,en,2309.0.0,0,really easy to use and helpful
5583,2022-03-12 13:44:22,2,en,20.36.1,0,After the last update I have to Che my 4 start review to a 2 start review for the last two today's broke the app the main one being the widget for it no longer works! On iPhone this app works perfect but on Android it is the opposite! Please fix your app asap! From want I read on the other reviews that I am not the only one having issues!
5584,2023-04-10 08:54:02,5,en,20.48.0,0,Great app
5585,2021-01-14 18:26:33,5,en,20.21.1,0,Great
5586,2023-01-07 18:21:20,5,en,20.45.1,0,So Helpful app.. Keep it up.. 👍
5587,2023-04-01 13:12:48,5,en,,0,Great
5588,2021-10-08 22:07:25,5,en,20.31.1,0,Convinient
5589,2023-04-07 11:17:05,3,en,20.48.0,0,"Room was okay.  Space for breakfast was very limited. Not a good variety of food and chose not to eat there.  All in all, would not come back."
5590,2022-03-17 15:39:17,1,en,20.36.2,0,"The fact that your terrible mobile/web won the best internet banking experience troubles me. How is this possible that you cannot even show an intercept page at login properly (clicking doesnt work, online banking stuck at intercept page); and yet you claim to have the best app."
5591,2023-03-22 21:10:54,5,en,20.47.0,0,excellent service
5592,2021-11-13 16:57:08,4,en,,0,It's been good so far
5593,2021-09-30 13:35:43,5,en,20.31.1,0,Easy to use.
5594,2021-10-12 17:51:37,5,en,20.31.1,0,Pog
5595,2021-07-19 12:43:54,1,en,20.28.0,1,Everytime I sign in there is an error and it signs me back out. This has been happening since yesterday.
5596,2023-07-19 16:53:03,1,en,2306.0.1,1,"New update messed up camera function on edeposits will not engage the camera. Use the app on a tablet, i think they think it's only used on phones."
5597,2021-11-02 14:12:03,4,en,20.31.1,0,Very easy to use
5598,2022-10-23 18:00:51,1,en,20.43.0,0,"Can't make camera work for online deposit, was no problem 1 year ago, now big deal"
5599,2021-11-07 13:55:46,1,en,20.31.1,0,Can't add app to my tablet unless I have an active phone ! Why this constraint?
5600,2021-11-30 18:54:03,5,en,20.33.2,0,"Easy to use, fast and never pooches or freezes up!"
5601,2021-12-29 16:09:56,5,en,,0,Noice
5602,2022-10-27 07:04:48,1,en,20.42.1,0,"Terrible app, refuses to give me access to my own bank account"
5603,2023-03-06 16:37:28,5,en,20.47.0,0,Good
5604,2021-03-05 18:08:48,5,en,20.21.1,0,Great for individual usage
5605,2021-04-10 13:46:02,5,en,20.25.1,0,"Easy to use, convenient, not had any troubles with it."
5606,2021-09-08 13:13:17,4,en,20.30.1,0,The App has been working fine the last few months.
5607,2021-09-20 16:42:04,2,en,20.30.1,3,"Would be 5 stars but the auto deposit for e-transfer is unsafe. There's no confirmation it's just a swipe and it's sent off. I can send my whole account balance to the wrong person in 2 button presses without a confirmation like ""are you sure you want to send XXXX$ to XXXXX?"""
5608,2021-12-07 08:07:30,2,en,20.34.1,0,"The most recent update seems to have removed the ability for me to go into any account, or pay a bill. Pixel 4xl"
5609,2023-10-19 20:09:22,1,en,,0,"Can't sign in on anything. Somehow the app re-activated my 2 step verification, which I had to disable because anytime my phone restarts the app doesn't want to log in, it just eternally tries to load in after completing 2SV. I WILL be switching banks because of this. This app is horrendous"
5610,2023-11-26 08:45:03,2,en,2310.0.1,0,Don't have access to my cc with the app. Have to go on the web site
5611,2022-05-13 11:40:30,1,en,20.38.1,58,"Works terribly, spending more time calling and speaking to customer service then using the app. Won't be coming back as a customer! The customer service person thinks that this is phone issue, need to restart the device and it should work. Who in the right mind thinks it's the device error when this is happening only on this app. Spend way too much time time on hold and then talking to customer service personnel that don't know how to solve the issue. No stars is the right rate this app option."
5612,2021-09-20 05:28:49,1,en,20.30.1,0,"App wont let me sign in anymore says username, card number or password incorrect. But I can still sign in from the computer everything works."
5613,2021-08-27 10:37:45,5,en,20.29.0,0,"Easy ,thanks"
5614,2021-11-04 02:03:17,5,en,20.31.1,0,Excellent app.
5615,2023-01-31 21:24:37,5,en,,0,Cool
5616,2023-09-21 19:41:13,4,en,2308.0.0,0,"A bit confusing to navigate, but overall pretty good."
5617,2021-03-29 23:02:03,2,en,20.25.1,2,"This app is seriously flawed. Very frustrating to work with. I'm just so fed up with the inability to sign in to my own account. Calling in is also a process of long wait time. Come on Scotia!! In this age of technology, you can do much better."
5618,2024-01-16 14:23:41,5,en,2311.0.1,0,"fast, convenient, and easily accessible .. does everything I need from the comfort of my home, especially when inaccessible to get to bank personally."
5619,2021-12-28 13:26:51,4,en,20.34.3,0,"Clean. Well-priced. Friendly cleaning staff. Spacious rooms with enough seating for family. Not the most updated decor, but not an issue because of the cleanliness and price."
5620,2023-11-15 14:40:38,1,en,2310.0.1,0,"Not a good app after the update, I can no longer get on"
5621,2021-01-06 18:03:44,1,en,20.17.1,0,"App won't run unless I update. App won't update because it's no longer compatible with my device. Guess my business isn't worth it if I can't afford the latter devices. Oh, and deleting my negative review is also classy."
5622,2022-12-23 00:37:42,4,en,20.45.1,0,Easy & friendly but tough to fix my mistakes.
5623,2024-01-05 08:44:39,4,en,2311.0.1,0,"I like to see my account info like blance and last 3 transactions without having to login each times , other banks did it why we don't have it ?? Other things are going better than before but still can improve"
5624,2023-06-11 10:08:08,3,en,2305.1.0,0,"typical app, nothing special. just looking for praise."
5625,2023-09-06 16:10:43,3,en,2308.0.0,0,crashes alot. Missing accounts at times. Won't make account transfer. Is very buggy.
5626,2021-07-13 15:19:18,5,en,20.28.0,0,"I love Scotiabank except for the fact that as a loyal customer WITH a Co-signer, I cannot get a loan and they are aware that I have collateral and I am trying to get my life back on track after 12 years of brain cancer and I just payed off a $14,000 loan a year early for my car. This I don't understand but I am loyal..."
5627,2022-06-07 20:02:16,1,en,,1,Stupid
5628,2023-05-04 14:26:25,3,en,20.49.1,0,"Since the last update, it keeps asking me to deactivate the 2sv and register again each time I want to open the app, what's the problem? I never had this problem before. Please fix it ASAP"
5629,2022-12-19 00:58:24,4,en,20.45.1,0,"The app is great, really useful and easy to use. Was dark mode removed or something? Suddenly the app is white only and I can't seem to find the option to enable dark mode again"
5630,2021-05-09 18:28:46,1,en,20.25.1,0,Horrible. Always tech issues
5631,2022-02-11 10:01:39,1,en,20.35.0,8,This app has the clunkiest two-step verification process I have ever experienced in a modern app. It is incredibly frustrating. And I just generally find the digital experience for Scotiabank to be overly simplified. It is so hard to find what I'm looking for.
5632,2022-12-20 13:25:49,1,en,20.45.1,0,Mobile deposit
5633,2021-05-17 22:43:44,1,en,20.26.0,0,Typing is ridiculous. A simple tap gives you several letters. A joke that needs fixing.
5634,2021-07-20 15:41:03,4,en,20.28.0,0,Ok
5635,2023-04-04 06:43:44,5,en,20.48.0,0,"The mobile app is more than banking, and it's very convenient to use."
5636,2023-06-08 21:29:26,1,en,2305.1.0,0,This app is horrible. It's constantly down and has alot of bugs.
5637,2021-11-25 08:03:07,1,en,,1,"I sign in and it says it sent a verification to my phone but nothing comes. It then says ""something went wrong. Please try again later."" I can't pay bills or landlord. I'm disabled and have difficulty speaking so I can't call. Is there a texting option?"
5638,2022-12-30 16:27:57,5,en,20.45.1,0,Works great
5639,2021-11-04 22:40:41,5,en,20.31.1,0,Excellent service
5640,2022-11-27 18:05:46,1,en,20.44.3,0,"There are 3 methods to open an account and none of them work, each one causes an infinite loading loop. Using a PC instead of a phone doesn't help either."
5641,2021-12-26 11:59:24,1,en,20.34.3,2,I haven't been able to log into my account for 4 days now. This needs to be fixed
5642,2021-10-04 13:53:42,5,en,20.31.1,0,I have very good experience.
5643,2021-05-22 13:56:48,4,en,,0,Pretty easy to use but a little confusing at times
5644,2022-06-29 22:59:17,5,en,20.39.0,0,"App is useful, easy, and has helpful features like a quick snapshot widget."
5645,2023-01-05 17:13:02,4,en,20.45.1,0,So far...so good. User friendly.
5646,2023-04-18 07:43:53,5,en,20.48.0,0,great
5647,2022-03-07 21:46:28,3,en,20.27.0,0,Keeps crashing lately.
5648,2021-12-24 00:28:01,5,en,20.34.3,0,nice
5649,2021-10-02 18:28:44,1,en,,0,I can't even get it to install. It installs three times (but hasnt e en i stalled once) and then I am asked to install again. Brutal
5650,2021-02-11 11:41:11,4,en,20.23.0,0,Great experience!!
5651,2023-05-06 10:02:59,5,en,20.49.1,0,Its great
5652,2022-12-20 01:01:18,4,en,20.45.1,0,I've never had any of the problems I've read about in the other reviews. Good app!
5653,2023-03-13 10:24:56,3,en,20.47.0,0,It's convenient but it posts payments later and not immediately for the 3rd party which ends up costing me late fees.
5654,2023-11-03 16:47:03,5,en,2309.0.0,0,"Great app and bank, haven't had any major issues since I joined 20 years ago"
5655,2023-11-01 23:02:27,5,en,2309.0.0,0,easy to use and great security features.
5656,2021-02-08 11:51:37,5,en,20.23.0,0,Great app
5657,2021-02-21 13:21:18,5,en,20.23.0,0,Easy to use
5658,2022-04-29 12:00:14,1,en,20.37.2,20,"The app is brutal. A couple months ago the app forced me to use 2-step verification, which was ok. Recently, it would accept my password at the log in screen, then a second screen would ask to input my password again and it wouldn't work. Then, I try to log in from my desktop PC. At which point it says to tap that it is you in the app. I do that, then the same log in issues happen. Now I am on hold for 30 minutes waiting for an operator so I can have access to my money so I can pay bills."
5659,2022-06-24 19:54:20,1,en,20.38.1,0,Lots of glitches and never shows all the transactions that happened. Always confusing and sometime didn't recognise fingerprint
5660,2022-09-09 21:11:24,1,en,20.42.1,0,Won't display my accounts. Keeps saying something went wrong. I need to pay my bills!
5661,2021-06-20 15:07:27,5,en,20.27.0,0,"Fast, easy, secure and reliable. Simply wonderful."
5662,2021-08-26 05:21:11,3,en,20.29.0,4,It is so frustrating as several times when i try to open app for transactions their app is having some issues. It says scotia app is currently unavailable.
5663,2023-07-10 18:15:00,5,en,2306.0.1,0,Great bank great app
5664,2021-12-29 09:29:57,5,en,20.34.3,0,Excellent service I'm very happy
5665,2023-07-13 14:15:20,1,en,2306.0.1,0,"App crashes on launch. Rebooting the phone, clearing the cache and force quitting the app to try again do not resolve the issue. Any non functional app deserves a 1 star rating."
5666,2021-03-27 20:25:17,1,en,20.25.1,0,"I log in. Goes to 2 step activation, I do that. Has an error returns me to sign in, then 2 steps activation, then error, then sign in, 2 steps activation, error, sign in. Just a circle, cannot access my account. Useless"
5667,2023-12-02 10:23:52,3,en,2310.0.1,0,ok
5668,2023-07-29 21:55:58,5,en,2306.0.2,0,"quick, and easy"
5669,2023-01-06 15:17:39,1,en,20.45.1,1,JUST SO WE ARE CLEAR...THIS IS A ZERO STAR RATED REVIEW. Can not access without locking it to 1 cell device. Do not have that ability. useless
5670,2023-04-02 15:31:52,5,en,20.48.0,0,quick and secure. any issues and the staff at the bank is always eager to help.
5671,2021-12-24 15:51:30,5,en,20.34.3,0,"Works great, lots of cool features"
5672,2023-04-20 08:34:11,3,en,20.48.0,0,late update info
5673,2023-06-06 11:30:21,4,en,2305.1.0,0,it's ok
5674,2023-06-08 22:10:48,1,en,2305.1.0,3,this stupid app always has some kind of error the minute you actually need it for something time sensitive. never change Scotiabank. actually please do.
5675,2022-04-05 21:17:48,1,en,20.37.1,1,Taking pictures of cheques for deposit want to make me pull my hair out. (Which I'm already short on) One update or other screwed it up and now we have this monstrosity of an app.
5676,2023-04-12 11:21:40,5,en,20.48.0,0,"We stayed 2 nights, it was very clean, very comfortable and the breakfast had a good selection. Would definitely stay at a microtel again. "
5677,2022-07-04 09:15:34,3,en,,0,"The cheque deposit is really a pain to use, for some reason it usually won't take the pictures and it can take alot of attempts and alot of time..."
5678,2022-01-17 12:10:55,1,en,20.34.4,0,Can't log in 2sv is not working. New phone verification notices do not arrive!!!!
5679,2021-10-11 11:42:45,5,en,20.31.1,0,Easy!!
5680,2022-09-13 09:19:39,5,en,20.42.1,0,Love it 😊🤗
5681,2023-11-18 14:09:35,1,en,2310.0.1,1,Awful app. It used to work really well. But this is complete trash.
5682,2022-05-20 19:15:04,1,en,20.38.1,1,I can no longer use this app as everytime i log in im forced to enable 2-factor authentication and cannot continue to my account without doing so.
5683,2022-06-27 17:56:02,2,en,20.39.1,0,The security is too much. I can't get in to it!
5684,2021-01-01 21:27:11,5,en,20.21.1,0,Brilliant
5685,2023-12-18 15:14:06,4,en,2311.0.1,0,Extremely good
5686,2021-07-26 09:41:17,5,en,,0,Great
5687,2023-10-11 11:01:49,1,en,2309.0.0,1,"App hardly ever opens, it constantly crashes and gives error messages. Especially since the last update it has not worked once"
5688,2022-07-02 12:11:27,1,en,20.40.1,0,"Unable to deposit a cheque in the app, everytime i try to deposit the app send me back to sign in page or just says unable to save captured image. Such simple task of clicking pictures and sending shall not fail drastically!!"
5689,2021-04-23 23:29:43,1,en,,0,App is far too unreliable.
5690,2023-08-14 13:57:54,1,en,2307.0.1,0,I don't like that
5691,2023-01-26 18:34:33,1,en,,0,Garbage !!! Stop the 2 way verification !!! It's annoying asking me question every time!!! People should have an option to remove that as other app banks don't have this.
5692,2021-11-14 22:51:19,5,en,20.32.0,0,Good I enjoyed it
5693,2021-04-20 15:17:43,5,en,20.25.1,0,Great easy to use
5694,2021-04-13 19:45:32,5,en,20.25.1,0,"Never had any issues with this app, works great!"
5695,2023-04-17 10:17:37,2,en,20.48.0,0,Nice looking place from the outside and lobby and continental breakfast area was clean. The carpet on the third floor smelled like a wet dog.
5696,2023-09-12 08:13:47,1,en,2308.0.0,0,Does not work on any tablet 5 years or older
5697,2021-06-01 14:50:49,5,en,20.26.0,0,I love doing my banking with my phone
5698,2022-04-14 14:14:25,1,en,20.37.2,1,"Absolutely awful app, logs me out consistently and keeps crashing on opening. 2 step verification is garbage and I have to deactivate it so I can use Scotia online... BUT THE ONLY WAY TO DEACTIVATE IT IS THROUGH THE APP"
5699,2023-06-12 21:07:34,5,en,2305.1.0,0,Intuitive and easy to use!
5700,2021-11-29 10:54:54,4,en,20.32.0,0,Very friendly and curteous staff. Restaurant a little slow for breakfast. Comp. breakfast pretty standard. quiet. nice view. comfortable lobby.
5701,2022-04-21 17:15:19,1,en,20.37.2,0,"Depositing cheques is like pulling teeth and now it's forcing me to set up the 2 step verification, when I have no interest in it. Done with the app."
5702,2023-08-03 12:14:05,5,en,2306.0.2,0,Great app from Scotiabank. You can tell! Scotiabank listens to Customers' needs. Always improving the app features making every interaction personable. That's awesome 👌.
5703,2023-04-19 09:30:06,5,en,20.48.0,0,Great service
5704,2021-04-27 12:01:27,5,en,20.25.1,0,Awesome
5705,2023-10-05 06:36:53,1,en,20.47.0,0,Compared to other banking apps this one is the worst
5706,2024-01-08 17:04:56,2,en,2311.0.1,0,all banks suck
5707,2023-03-06 19:13:37,5,en,20.47.0,0,An app designed with utmost simplicity.
5708,2023-05-05 17:58:18,1,en,20.49.1,0,problem with creating new account... numbers can't be punched in for date of birth...
5709,2023-05-03 00:25:37,1,en,20.19.0,17,"It seems something happens with this app every few months, I cannot access the app without having to constantly having to disable and re-enable 2SV, I post this to bring awareness to this issue and I pray it's not happening to others. Fix this asap, and for the record I have all the *remember this device* options enabled. Even went so far as getting online customer support for the first time."
5710,2021-12-27 16:24:12,1,en,,1,"2 step verification doesnt help it hinders. Go back to passwords or finger prints that you can use any phone, tablet or laptop without disabling all the time and then it doesnt work."
5711,2023-08-17 17:48:14,1,en,2307.0.1,1,I swear I've never seen an app be so consistent at not working
5712,2023-04-15 20:22:37,5,en,20.48.0,0,super fast! nice app
5713,2022-01-23 09:05:03,1,en,20.34.4,0,Worked good until they put that knock code on my phone now it won't work at all please fix this
5714,2021-10-15 16:42:02,5,en,20.31.1,0,Great 👍
5715,2023-12-17 12:50:24,5,en,2311.0.1,0,"Fast, secure"
5716,2021-03-11 15:23:57,5,en,20.24.0,0,Excellent
5717,2023-03-03 22:46:41,5,en,20.47.0,0,Perfect and easy to use
5718,2021-11-19 07:35:54,1,en,20.32.0,0,Update is terrible! Takes for ever just to look at my balance. Please update the update!
5719,2021-05-20 13:44:38,5,en,20.26.0,0,"i would stay here again.the service was fantastic.my room was clean,well stocked and comfortable.the front desk staff was very knowledgeable about the area,all in all everyone was fantastic. "
5720,2021-08-13 09:11:32,5,en,20.29.0,0,Easy to use. Faster than going to the bank
5721,2023-12-04 09:26:41,5,en,2310.0.1,0,"I've been using it for years with no issues. I love the fingerprint encrypted unlock feature with my Samsung phone. Additionally, this past year, they added in budget features and spending categories so you can see how much in transport, groceries, etc that you've spent during the month."
5722,2022-01-11 13:55:43,2,en,,0,Sometimes the app doesn't work 😕
5723,2023-02-11 09:42:01,5,en,20.46.2,0,Very nice
5724,2022-05-09 21:13:41,1,en,20.38.1,3,What is wrong with the app i can't open it today ?! What did you do? It was working just fine before 6-7 days and then all bags started.
5725,2022-12-01 09:18:40,1,en,20.44.4,0,There's always some bugs to fix with this app. I often have login and loading issues. So disappointing for a big bank like Scotia to have such repeated unfixed problems.
5726,2023-06-09 12:57:19,3,en,2305.1.0,0,it took me about an hour to figure out what they wanted to deposit the etranfer. even had to change my password!
5727,2022-07-11 15:08:57,2,en,,0,"The app is fine when it works. I hate that with the new update the second option at the bottom is now ""advice"" as opposed to things I actually use. My *biggest* gripe, though, is with the ""new"" cheque depositing system (as of 2021?). I had few issues prior to that update, just an occasional glitch, but I now find it impossible to deposit cheques. I don't have a Scotia branch nearby, so it's really annoying not being able to deposit with my phone anymore."
5728,2021-01-03 12:21:47,5,en,20.21.1,0,Works for me
5729,2021-05-08 15:25:26,5,en,20.26.0,0,Works great 👍
5730,2021-06-16 01:46:22,5,en,20.27.0,0,Is wonderful the staff was nice awsome
5731,2021-12-24 21:58:50,1,en,20.34.3,0,Where can I put a mobile number under my contact info
5732,2023-08-01 05:46:11,5,en,2306.0.2,0,The person helping me was extremely courteous and helpful .. THANK YOU Jonathan (I hope I got his name right)
5733,2023-02-22 16:13:20,5,en,20.46.2,0,Very easy to navigate and use. Way more user friendly than others out there
5734,2021-03-26 00:18:13,1,en,20.25.1,11,It is a flawed app It freezes and will not give you the option to continue if you have not yet received your new card whereas if you just go to the web address without the app it will allow you to continue. I reported this to the online call center and hopefully they will get it fixed soon. In the meantime just log in via the internet website without this problematic app. Good luck.
5735,2021-05-30 22:33:25,4,en,20.26.0,0,Good
5736,2023-03-22 08:24:03,5,en,20.47.0,0,Great
5737,2022-03-25 21:43:57,3,en,20.34.4,1,Consistently improving. 👍👍
5738,2022-12-23 14:35:34,5,en,20.45.1,0,Nice
5739,2023-12-29 16:31:11,4,en,2311.0.1,0,it's good enough for what I need it for but there's less functionality in this app compared to my other bank's app.
5740,2023-08-04 09:50:56,3,en,2307.0.1,0,"There is too much advertising for their products on the accounts screen. I'm logging in to do banking, not get pestered by bots to take on debt and get new cards."
5741,2024-01-09 12:44:38,5,en,2311.0.1,0,easy to manage
5742,2021-06-01 17:17:17,5,en,20.26.0,0,Easy to use...
5743,2021-12-19 11:23:56,1,en,20.34.3,0,"App is fine for viewing balances, making transfers and bill payments. Everything else is usually unavailable or creates an error."
5744,2023-09-06 13:01:17,5,en,2308.0.0,0,good
5745,2023-06-03 12:52:16,1,en,2305.0.0,14,"Latest update breaks Scotia InfoAlerts. How is there no QA with any application update? Also, you cannot verify any Google wallet cards with customer service. They're clueless and unaware of when they'll be able to have that functionality. Pretty pathetic for such a large bank."
5746,2022-12-28 07:54:48,5,en,20.45.1,0,Great app
5747,2023-11-28 06:54:59,1,en,2309.0.0,0,very difficult
5748,2022-12-31 14:10:57,1,en,,0,Horrible time
5749,2023-01-19 20:05:31,5,en,,0,Ok
5750,2021-08-25 20:37:16,5,en,20.29.0,0,Very good
5751,2023-11-10 10:11:09,1,en,2310.0.1,0,keeps crashing
5752,2022-12-29 11:07:46,3,en,20.45.1,0,Pretty good
5753,2021-03-30 12:05:39,5,en,20.25.1,0,Convenient in a second. Awesome!
5754,2022-08-05 09:13:27,1,en,20.41.0,1,"I see everybody already has the 2FA covered on how terrible it is, what is also terrible is SelectPay. I had called to verify I could use this, made a $600 purchase, and now it won't work and the only advice is to delete the app and reinstall (doesn't work) and ""wait until tomorrow"" doesn't work or they can file a support request ""may take longer than the statement period. Could have earned cash back on my other credit card for the purchase, don't bother with SelectPay!"
5755,2021-05-05 21:29:02,5,en,20.26.0,0,Awesome!
5756,2022-02-28 11:02:30,2,en,20.36.0,0,Not getting push notifications after updating the app.
5757,2023-05-14 18:34:05,2,en,20.49.2,0,Very poor amount of options. No transfer to european banks. Some options doesn't work properly.
5758,2022-01-07 17:29:39,5,en,20.34.3,0,"Easy, quick and convenient"
5759,2021-04-06 13:21:21,5,en,20.25.1,0,It's really great I do everything except take out the money from my tablet lol
5760,2022-06-22 13:27:39,1,en,20.39.1,1,"Crash all the time. After updating the app, the finger print login doesn't work anymore."
5761,2023-01-19 22:34:50,5,en,20.45.1,0,Works as it should
5762,2022-12-06 19:46:46,1,en,20.45.0,0,Absolute trash app.
5763,2021-05-24 18:46:43,5,en,20.26.0,0,Awesome
5764,2021-04-02 16:00:30,5,en,20.25.1,0,Works for me
5765,2023-07-14 08:04:18,5,en,2305.1.0,0,the app is easy to use and quick
5766,2022-06-13 13:28:32,1,en,20.39.0,6,Great app but unfortunately I will be deleting as it goes against religious beliefs.
5767,2022-04-26 20:02:07,1,en,20.24.0,0,"The app continuously crashes my phone. When I remove the app and try to log in online, I have to complete a very long process to cancel my 2nd step verification. Once that's completed and I try to log in again, I am told that I should log in using the app to set up 2nd step verification. What is the purpose of 1. Having a web tool if I can't use it without the app and 2. Making me delete the 2nd verification and then telling me I need it to log in? I go through this every other month."
5768,2021-03-30 09:18:08,2,en,20.21.1,0,"Pratique pour faire quelques opérations simples, mais ne peut remplacer la version web."
5769,2021-10-09 18:57:48,5,en,20.31.1,0,Best banking
5770,2023-05-05 12:54:57,1,en,20.49.1,2,Not able to log in after the last update 😞😕
5771,2022-08-29 12:11:11,1,en,20.41.0,0,Recent update made the app lag so much it's extremely frustrating to use.
5772,2021-04-14 20:56:51,4,en,20.25.1,0,Works
5773,2021-12-03 16:27:21,1,en,20.33.2,1,"New update is trash, this app was really good before the update. Now I dread every time I have to use it. Especially depositing cheques"
5774,2023-04-15 14:39:35,4,en,20.48.0,0,"The app seems to work well, except for the fact that there seems to be no way to use it for ordering cheques - even though the website advises you to use the app to order them!"
5775,2021-10-30 19:03:11,1,en,20.31.1,1,No longer can log into my account.
5776,2021-10-19 02:04:52,5,en,20.31.1,0,So very convenient ☺️
5777,2023-07-19 16:03:33,5,en,2306.0.1,0,Good
5778,2023-02-24 18:54:15,1,en,20.46.2,0,Go with a credit union
5779,2023-08-11 18:35:59,1,en,2307.0.1,1,"Very poor service, lack of understanding of our expectations, asks too many difficult security questions, poor communicators."
5780,2022-06-15 20:07:27,1,en,20.39.0,0,"Same issue as others. App crashes when signing in. Can't use web to sign in either because it requires 2FA. Frustratingly it appears the CS team hasn't been briefed on this issue either. I called because I can't log in via app (crashing) or web (requiring 2FA via app) and their solution was to prompt me to setup 2FA again. Please fix the issue, and until it's fixed brief your team to disable 2FA on affected accounts as a temporary solution until the app is fixed."
5781,2021-07-17 00:55:29,5,en,20.28.0,0,Awsome
5782,2024-01-05 11:12:09,5,en,2311.0.1,0,good
5783,2022-07-05 09:58:23,1,en,20.36.1,0,Had to reset my password so I did everything I needed to do the app said it sent me a notification to verify my account but haven't received any notification
5784,2023-04-26 11:40:08,5,en,20.48.0,0,easy to bank
5785,2023-01-08 10:45:36,3,en,20.45.1,0,No breakfast. Have to pay for restaurant breakfast and everything is $10. Rooms and decor is old and needs a refresh
5786,2021-01-03 12:39:56,5,en,20.21.1,0,Very helpful in day to day life
5787,2023-07-25 08:50:18,5,en,2306.0.2,0,I've never had a problem.
5788,2022-12-30 10:48:42,5,en,20.45.1,0,Very good
5789,2023-07-06 22:56:54,3,en,2305.1.0,0,Hello to the developers please make a transaction tracking letter when sending money internationally please include it in the app so we track our transaction using your app thank you.
5790,2023-12-16 02:07:32,1,en,2311.0.1,1,"Can't lock my card from the app or web, and I'm on hold waiting for the customer service for 50 minutes and counting..."
5791,2023-11-15 01:55:52,5,en,2310.0.1,0,Bb was very helpful tonight
5792,2021-07-03 13:38:06,5,en,20.28.0,0,"Food is excellent. Rooms are spacious, comfortable and well furnished.Breakfast was big with a lot of choices. Service was good."
5793,2021-01-31 20:10:28,5,en,20.21.1,0,Nice easy to use
5794,2023-01-22 04:19:58,1,en,20.46.1,0,I'm closing my accounts as they have closed Jeremy Mackenzie accounts. We the people will boycott you into bankruptcy. Switching to a credit union bank. Good bye Scotiabank
5795,2021-09-10 16:00:37,5,en,,0,Perfect
5796,2023-02-27 14:53:51,5,en,20.46.2,0,Great app 💝
5797,2022-01-14 18:15:22,1,en,20.34.3,0,2SV is rubbish
5798,2022-01-09 10:49:08,1,en,20.34.3,0,Still have not fixed auto deposit issues.
5799,2021-06-03 12:14:09,5,en,20.27.0,0,"I can't compliment this place enough. The staff were friendly and helpful, the hotel itself was comfortable and welcoming, and the food and service at Casey's were outstanding."
5800,2023-03-06 23:56:21,5,en,20.47.0,0,"Stunning, got what I needed in no time"
5801,2023-03-21 16:18:16,1,en,20.47.0,0,"Works. But advertising products with no way to remove it from my app really ruins the experience. Even worse now as I have rated the app and it continues to ask me to rate, as if that would change my mind."
5802,2023-11-04 22:16:57,5,en,2310.0.1,0,I pay more than I want to in monthly account fees but they have great customer service and notified me right away if an unauthorized withdrawal and had the company responsible send almost all of it back right away. Yayyy.
5803,2023-02-25 12:48:38,5,en,20.46.2,0,Works great for me
5804,2021-12-07 20:41:52,1,en,20.34.1,4,"This app updated a couple of months ago. Prior to the update, everything worked perfectly. Since the update, I can no longer deposit cheques, the app doesn't have any of my payees, complete garbage. I am very disappointed."
5805,2021-04-17 08:35:27,5,en,20.25.1,0,Excellent
